full_date,year,month,day,hour,weekday,date_id
2017-01-21 06:00:00,2017,January,21,6,Saturday,482
2017-01-21 07:00:00,2017,January,21,7,Saturday,483
2017-01-21 08:00:00,2017,January,21,8,Saturday,484
2017-01-21 09:00:00,2017,January,21,9,Saturday,485
2017-01-21 10:00:00,2017,January,21,10,Saturday,486
2017-01-21 11:00:00,2017,January,21,11,Saturday,487
2017-01-21 12:00:00,2017,January,21,12,Saturday,488
2017-01-21 13:00:00,2017,January,21,13,Saturday,489
2017-01-21 14:00:00,2017,January,21,14,Saturday,490
2017-01-21 15:00:00,2017,January,21,15,Saturday,491
2017-01-21 16:00:00,2017,January,21,16,Saturday,492
2017-01-21 17:00:00,2017,January,21,17,Saturday,493
2017-01-21 18:00:00,2017,January,21,18,Saturday,494
2017-01-21 19:00:00,2017,January,21,19,Saturday,495
2017-01-21 20:00:00,2017,January,21,20,Saturday,496
2017-01-21 21:00:00,2017,January,21,21,Saturday,497
2017-01-21 22:00:00,2017,January,21,22,Saturday,498
2017-01-21 23:00:00,2017,January,21,23,Saturday,499
2017-01-22 00:00:00,2017,January,22,0,Sunday,500
2017-01-22 01:00:00,2017,January,22,1,Sunday,501
2017-01-22 02:00:00,2017,January,22,2,Sunday,502
2017-01-22 03:00:00,2017,January,22,3,Sunday,503
2017-01-22 05:00:00,2017,January,22,5,Sunday,504
2017-01-22 06:00:00,2017,January,22,6,Sunday,505
2017-01-22 07:00:00,2017,January,22,7,Sunday,506
2017-01-22 08:00:00,2017,January,22,8,Sunday,507
2017-01-22 09:00:00,2017,January,22,9,Sunday,508
2017-01-22 10:00:00,2017,January,22,10,Sunday,509
2017-01-22 11:00:00,2017,January,22,11,Sunday,510
2017-01-22 12:00:00,2017,January,22,12,Sunday,511
2017-01-22 13:00:00,2017,January,22,13,Sunday,512
2017-01-22 14:00:00,2017,January,22,14,Sunday,513
2017-01-22 15:00:00,2017,January,22,15,Sunday,514
2017-01-22 16:00:00,2017,January,22,16,Sunday,515
2017-01-22 17:00:00,2017,January,22,17,Sunday,516
2017-01-22 18:00:00,2017,January,22,18,Sunday,517
2017-01-22 19:00:00,2017,January,22,19,Sunday,518
2017-01-22 20:00:00,2017,January,22,20,Sunday,519
2017-01-22 21:00:00,2017,January,22,21,Sunday,520
2017-01-22 22:00:00,2017,January,22,22,Sunday,521
2017-01-22 23:00:00,2017,January,22,23,Sunday,522
2017-01-23 00:00:00,2017,January,23,0,Monday,523
2017-01-23 01:00:00,2017,January,23,1,Monday,524
2017-01-23 02:00:00,2017,January,23,2,Monday,525
2017-01-23 03:00:00,2017,January,23,3,Monday,526
2017-01-23 04:00:00,2017,January,23,4,Monday,527
2017-01-23 05:00:00,2017,January,23,5,Monday,528
2017-01-23 06:00:00,2017,January,23,6,Monday,529
2017-01-23 07:00:00,2017,January,23,7,Monday,530
2017-01-23 08:00:00,2017,January,23,8,Monday,531
2017-01-23 09:00:00,2017,January,23,9,Monday,532
2017-01-23 10:00:00,2017,January,23,10,Monday,533
2017-01-23 11:00:00,2017,January,23,11,Monday,534
2017-01-23 12:00:00,2017,January,23,12,Monday,535
2017-01-23 13:00:00,2017,January,23,13,Monday,536
2017-01-23 14:00:00,2017,January,23,14,Monday,537
2017-01-23 15:00:00,2017,January,23,15,Monday,538
2017-01-23 16:00:00,2017,January,23,16,Monday,539
2017-01-23 17:00:00,2017,January,23,17,Monday,540
2017-01-23 18:00:00,2017,January,23,18,Monday,541
2017-01-23 19:00:00,2017,January,23,19,Monday,542
2017-01-23 20:00:00,2017,January,23,20,Monday,543
2017-01-23 21:00:00,2017,January,23,21,Monday,544
2017-01-23 22:00:00,2017,January,23,22,Monday,545
2017-01-23 23:00:00,2017,January,23,23,Monday,546
2017-01-24 00:00:00,2017,January,24,0,Tuesday,547
2017-01-24 01:00:00,2017,January,24,1,Tuesday,548
2017-01-24 02:00:00,2017,January,24,2,Tuesday,549
2017-01-24 03:00:00,2017,January,24,3,Tuesday,550
2017-01-24 04:00:00,2017,January,24,4,Tuesday,551
2017-01-24 05:00:00,2017,January,24,5,Tuesday,552
2017-01-24 06:00:00,2017,January,24,6,Tuesday,553
2017-01-24 07:00:00,2017,January,24,7,Tuesday,554
2017-01-24 08:00:00,2017,January,24,8,Tuesday,555
2017-01-24 09:00:00,2017,January,24,9,Tuesday,556
2017-01-24 10:00:00,2017,January,24,10,Tuesday,557
2017-01-24 11:00:00,2017,January,24,11,Tuesday,558
2017-01-24 12:00:00,2017,January,24,12,Tuesday,559
2017-01-24 13:00:00,2017,January,24,13,Tuesday,560
2017-01-24 14:00:00,2017,January,24,14,Tuesday,561
2017-01-24 15:00:00,2017,January,24,15,Tuesday,562
2017-01-24 16:00:00,2017,January,24,16,Tuesday,563
2017-01-24 17:00:00,2017,January,24,17,Tuesday,564
2017-01-24 18:00:00,2017,January,24,18,Tuesday,565
2017-01-24 19:00:00,2017,January,24,19,Tuesday,566
2017-01-24 20:00:00,2017,January,24,20,Tuesday,567
2017-01-24 21:00:00,2017,January,24,21,Tuesday,568
2017-01-24 22:00:00,2017,January,24,22,Tuesday,569
2017-01-24 23:00:00,2017,January,24,23,Tuesday,570
2017-01-25 00:00:00,2017,January,25,0,Wednesday,571
2017-01-25 01:00:00,2017,January,25,1,Wednesday,572
2017-01-25 02:00:00,2017,January,25,2,Wednesday,573
2017-01-25 03:00:00,2017,January,25,3,Wednesday,574
2017-01-25 04:00:00,2017,January,25,4,Wednesday,575
2017-01-25 05:00:00,2017,January,25,5,Wednesday,576
2017-01-25 06:00:00,2017,January,25,6,Wednesday,577
2017-01-25 07:00:00,2017,January,25,7,Wednesday,578
2017-01-25 08:00:00,2017,January,25,8,Wednesday,579
2017-01-25 09:00:00,2017,January,25,9,Wednesday,580
2017-01-25 10:00:00,2017,January,25,10,Wednesday,581
2017-01-25 11:00:00,2017,January,25,11,Wednesday,582
2017-01-25 12:00:00,2017,January,25,12,Wednesday,583
2017-01-25 13:00:00,2017,January,25,13,Wednesday,584
2017-01-25 14:00:00,2017,January,25,14,Wednesday,585
2017-01-25 15:00:00,2017,January,25,15,Wednesday,586
2017-01-25 16:00:00,2017,January,25,16,Wednesday,587
2017-01-25 17:00:00,2017,January,25,17,Wednesday,588
2017-01-25 18:00:00,2017,January,25,18,Wednesday,589
2017-01-25 19:00:00,2017,January,25,19,Wednesday,590
2017-01-25 20:00:00,2017,January,25,20,Wednesday,591
2017-01-25 21:00:00,2017,January,25,21,Wednesday,592
2017-01-25 22:00:00,2017,January,25,22,Wednesday,593
2017-01-25 23:00:00,2017,January,25,23,Wednesday,594
2017-01-26 00:00:00,2017,January,26,0,Thursday,595
2017-01-26 01:00:00,2017,January,26,1,Thursday,596
2017-01-26 02:00:00,2017,January,26,2,Thursday,597
2017-01-26 03:00:00,2017,January,26,3,Thursday,598
2017-01-26 04:00:00,2017,January,26,4,Thursday,599
2017-01-26 05:00:00,2017,January,26,5,Thursday,600
2017-01-26 06:00:00,2017,January,26,6,Thursday,601
2017-01-26 07:00:00,2017,January,26,7,Thursday,602
2017-01-26 08:00:00,2017,January,26,8,Thursday,603
2017-01-26 09:00:00,2017,January,26,9,Thursday,604
2017-01-26 10:00:00,2017,January,26,10,Thursday,605
2017-01-26 11:00:00,2017,January,26,11,Thursday,606
2017-01-26 12:00:00,2017,January,26,12,Thursday,607
2017-01-26 13:00:00,2017,January,26,13,Thursday,608
2017-01-26 14:00:00,2017,January,26,14,Thursday,609
2017-01-26 15:00:00,2017,January,26,15,Thursday,610
2017-01-26 16:00:00,2017,January,26,16,Thursday,611
2017-01-26 17:00:00,2017,January,26,17,Thursday,612
2017-01-26 18:00:00,2017,January,26,18,Thursday,613
2017-01-26 19:00:00,2017,January,26,19,Thursday,614
2017-01-26 20:00:00,2017,January,26,20,Thursday,615
2017-01-26 21:00:00,2017,January,26,21,Thursday,616
2017-01-26 22:00:00,2017,January,26,22,Thursday,617
2017-01-26 23:00:00,2017,January,26,23,Thursday,618
2017-01-27 00:00:00,2017,January,27,0,Friday,619
2017-01-27 01:00:00,2017,January,27,1,Friday,620
2017-01-27 02:00:00,2017,January,27,2,Friday,621
2017-01-27 03:00:00,2017,January,27,3,Friday,622
2017-01-27 04:00:00,2017,January,27,4,Friday,623
2017-01-27 05:00:00,2017,January,27,5,Friday,624
2017-01-27 06:00:00,2017,January,27,6,Friday,625
2017-01-27 07:00:00,2017,January,27,7,Friday,626
2017-01-27 08:00:00,2017,January,27,8,Friday,627
2017-01-27 09:00:00,2017,January,27,9,Friday,628
2017-01-27 10:00:00,2017,January,27,10,Friday,629
2017-01-27 11:00:00,2017,January,27,11,Friday,630
2017-01-27 12:00:00,2017,January,27,12,Friday,631
2017-01-27 13:00:00,2017,January,27,13,Friday,632
2017-01-27 14:00:00,2017,January,27,14,Friday,633
2017-01-27 15:00:00,2017,January,27,15,Friday,634
2017-01-27 16:00:00,2017,January,27,16,Friday,635
2017-01-27 17:00:00,2017,January,27,17,Friday,636
2017-01-27 18:00:00,2017,January,27,18,Friday,637
2017-01-27 19:00:00,2017,January,27,19,Friday,638
2017-01-27 20:00:00,2017,January,27,20,Friday,639
2017-01-27 21:00:00,2017,January,27,21,Friday,640
2017-01-27 22:00:00,2017,January,27,22,Friday,641
2017-01-27 23:00:00,2017,January,27,23,Friday,642
2017-01-28 00:00:00,2017,January,28,0,Saturday,643
2017-01-28 01:00:00,2017,January,28,1,Saturday,644
2017-01-28 02:00:00,2017,January,28,2,Saturday,645
2017-01-28 03:00:00,2017,January,28,3,Saturday,646
2017-01-28 04:00:00,2017,January,28,4,Saturday,647
2017-01-28 05:00:00,2017,January,28,5,Saturday,648
2017-01-28 06:00:00,2017,January,28,6,Saturday,649
2017-01-28 07:00:00,2017,January,28,7,Saturday,650
2017-01-28 08:00:00,2017,January,28,8,Saturday,651
2017-01-28 09:00:00,2017,January,28,9,Saturday,652
2017-01-28 10:00:00,2017,January,28,10,Saturday,653
2017-01-28 11:00:00,2017,January,28,11,Saturday,654
2017-01-28 12:00:00,2017,January,28,12,Saturday,655
2017-01-28 13:00:00,2017,January,28,13,Saturday,656
2017-01-28 14:00:00,2017,January,28,14,Saturday,657
2017-01-28 15:00:00,2017,January,28,15,Saturday,658
2017-01-28 16:00:00,2017,January,28,16,Saturday,659
2017-01-28 17:00:00,2017,January,28,17,Saturday,660
2017-01-28 18:00:00,2017,January,28,18,Saturday,661
2017-01-28 19:00:00,2017,January,28,19,Saturday,662
2017-01-28 20:00:00,2017,January,28,20,Saturday,663
2017-01-28 21:00:00,2017,January,28,21,Saturday,664
2017-01-28 22:00:00,2017,January,28,22,Saturday,665
2017-01-28 23:00:00,2017,January,28,23,Saturday,666
2017-01-29 00:00:00,2017,January,29,0,Sunday,667
2017-01-29 01:00:00,2017,January,29,1,Sunday,668
2017-01-29 02:00:00,2017,January,29,2,Sunday,669
2017-01-29 03:00:00,2017,January,29,3,Sunday,670
2017-01-29 04:00:00,2017,January,29,4,Sunday,671
2017-01-29 05:00:00,2017,January,29,5,Sunday,672
2017-01-29 06:00:00,2017,January,29,6,Sunday,673
2017-01-29 07:00:00,2017,January,29,7,Sunday,674
2017-01-29 08:00:00,2017,January,29,8,Sunday,675
2017-01-29 09:00:00,2017,January,29,9,Sunday,676
2017-01-29 10:00:00,2017,January,29,10,Sunday,677
2017-01-29 11:00:00,2017,January,29,11,Sunday,678
2017-01-29 12:00:00,2017,January,29,12,Sunday,679
2017-01-29 13:00:00,2017,January,29,13,Sunday,680
2017-01-29 14:00:00,2017,January,29,14,Sunday,681
2017-01-29 15:00:00,2017,January,29,15,Sunday,682
2017-01-29 16:00:00,2017,January,29,16,Sunday,683
2017-01-29 17:00:00,2017,January,29,17,Sunday,684
2017-01-29 18:00:00,2017,January,29,18,Sunday,685
2017-01-29 19:00:00,2017,January,29,19,Sunday,686
2017-01-29 20:00:00,2017,January,29,20,Sunday,687
2017-01-29 21:00:00,2017,January,29,21,Sunday,688
2017-01-29 22:00:00,2017,January,29,22,Sunday,689
2017-01-29 23:00:00,2017,January,29,23,Sunday,690
2017-01-30 00:00:00,2017,January,30,0,Monday,691
2017-01-30 01:00:00,2017,January,30,1,Monday,692
2017-01-30 02:00:00,2017,January,30,2,Monday,693
2017-01-30 03:00:00,2017,January,30,3,Monday,694
2017-01-30 04:00:00,2017,January,30,4,Monday,695
2017-01-30 05:00:00,2017,January,30,5,Monday,696
2017-01-30 06:00:00,2017,January,30,6,Monday,697
2017-01-30 07:00:00,2017,January,30,7,Monday,698
2017-01-30 08:00:00,2017,January,30,8,Monday,699
2017-01-30 09:00:00,2017,January,30,9,Monday,700
2017-01-30 10:00:00,2017,January,30,10,Monday,701
2017-01-30 11:00:00,2017,January,30,11,Monday,702
2017-01-30 12:00:00,2017,January,30,12,Monday,703
2017-01-30 13:00:00,2017,January,30,13,Monday,704
2017-01-30 14:00:00,2017,January,30,14,Monday,705
2017-01-30 15:00:00,2017,January,30,15,Monday,706
2017-01-30 16:00:00,2017,January,30,16,Monday,707
2017-01-30 17:00:00,2017,January,30,17,Monday,708
2017-01-30 18:00:00,2017,January,30,18,Monday,709
2017-01-30 19:00:00,2017,January,30,19,Monday,710
2017-01-30 20:00:00,2017,January,30,20,Monday,711
2017-01-30 21:00:00,2017,January,30,21,Monday,712
2017-01-30 22:00:00,2017,January,30,22,Monday,713
2017-01-30 23:00:00,2017,January,30,23,Monday,714
2017-01-31 00:00:00,2017,January,31,0,Tuesday,715
2017-01-31 02:00:00,2017,January,31,2,Tuesday,716
2017-01-31 03:00:00,2017,January,31,3,Tuesday,717
2017-01-31 04:00:00,2017,January,31,4,Tuesday,718
2017-01-31 05:00:00,2017,January,31,5,Tuesday,719
2017-01-31 06:00:00,2017,January,31,6,Tuesday,720
2017-01-31 07:00:00,2017,January,31,7,Tuesday,721
2017-01-31 08:00:00,2017,January,31,8,Tuesday,722
2017-01-31 09:00:00,2017,January,31,9,Tuesday,723
2017-01-31 10:00:00,2017,January,31,10,Tuesday,724
2017-01-31 11:00:00,2017,January,31,11,Tuesday,725
2017-01-31 12:00:00,2017,January,31,12,Tuesday,726
2017-01-31 13:00:00,2017,January,31,13,Tuesday,727
2017-01-31 14:00:00,2017,January,31,14,Tuesday,728
2017-01-31 15:00:00,2017,January,31,15,Tuesday,729
2017-01-31 16:00:00,2017,January,31,16,Tuesday,730
2017-01-31 17:00:00,2017,January,31,17,Tuesday,731
2017-01-31 18:00:00,2017,January,31,18,Tuesday,732
2017-01-31 19:00:00,2017,January,31,19,Tuesday,733
2017-01-31 20:00:00,2017,January,31,20,Tuesday,734
2017-01-31 21:00:00,2017,January,31,21,Tuesday,735
2017-01-31 22:00:00,2017,January,31,22,Tuesday,736
2017-01-31 23:00:00,2017,January,31,23,Tuesday,737
2017-02-01 00:00:00,2017,February,1,0,Wednesday,738
2017-02-01 01:00:00,2017,February,1,1,Wednesday,739
2017-02-01 02:00:00,2017,February,1,2,Wednesday,740
2017-02-01 03:00:00,2017,February,1,3,Wednesday,741
2017-02-01 04:00:00,2017,February,1,4,Wednesday,742
2017-02-01 05:00:00,2017,February,1,5,Wednesday,743
2017-02-01 06:00:00,2017,February,1,6,Wednesday,744
2017-02-01 07:00:00,2017,February,1,7,Wednesday,745
2017-02-01 08:00:00,2017,February,1,8,Wednesday,746
2017-02-01 09:00:00,2017,February,1,9,Wednesday,747
2017-02-01 10:00:00,2017,February,1,10,Wednesday,748
2017-02-01 11:00:00,2017,February,1,11,Wednesday,749
2017-02-01 12:00:00,2017,February,1,12,Wednesday,750
2017-02-01 13:00:00,2017,February,1,13,Wednesday,751
2017-02-01 14:00:00,2017,February,1,14,Wednesday,752
2017-02-01 15:00:00,2017,February,1,15,Wednesday,753
2017-02-01 16:00:00,2017,February,1,16,Wednesday,754
2017-02-01 17:00:00,2017,February,1,17,Wednesday,755
2017-02-01 18:00:00,2017,February,1,18,Wednesday,756
2017-02-01 19:00:00,2017,February,1,19,Wednesday,757
2017-02-01 20:00:00,2017,February,1,20,Wednesday,758
2017-02-01 21:00:00,2017,February,1,21,Wednesday,759
2017-02-01 22:00:00,2017,February,1,22,Wednesday,760
2017-02-01 23:00:00,2017,February,1,23,Wednesday,761
2017-02-02 00:00:00,2017,February,2,0,Thursday,762
2017-02-02 01:00:00,2017,February,2,1,Thursday,763
2017-02-02 02:00:00,2017,February,2,2,Thursday,764
2017-02-02 03:00:00,2017,February,2,3,Thursday,765
2017-02-02 04:00:00,2017,February,2,4,Thursday,766
2017-02-02 05:00:00,2017,February,2,5,Thursday,767
2017-02-02 06:00:00,2017,February,2,6,Thursday,768
2017-02-02 07:00:00,2017,February,2,7,Thursday,769
2017-02-02 08:00:00,2017,February,2,8,Thursday,770
2017-02-02 09:00:00,2017,February,2,9,Thursday,771
2017-02-02 10:00:00,2017,February,2,10,Thursday,772
2017-02-02 11:00:00,2017,February,2,11,Thursday,773
2017-02-02 12:00:00,2017,February,2,12,Thursday,774
2017-02-02 13:00:00,2017,February,2,13,Thursday,775
2017-02-02 14:00:00,2017,February,2,14,Thursday,776
2017-02-02 15:00:00,2017,February,2,15,Thursday,777
2017-02-02 16:00:00,2017,February,2,16,Thursday,778
2017-02-02 17:00:00,2017,February,2,17,Thursday,779
2017-02-02 18:00:00,2017,February,2,18,Thursday,780
2017-02-02 19:00:00,2017,February,2,19,Thursday,781
2017-02-02 20:00:00,2017,February,2,20,Thursday,782
2017-02-02 21:00:00,2017,February,2,21,Thursday,783
2017-02-02 22:00:00,2017,February,2,22,Thursday,784
2017-02-02 23:00:00,2017,February,2,23,Thursday,785
2017-02-03 00:00:00,2017,February,3,0,Friday,786
2017-02-03 01:00:00,2017,February,3,1,Friday,787
2017-02-03 02:00:00,2017,February,3,2,Friday,788
2017-02-03 03:00:00,2017,February,3,3,Friday,789
2017-02-03 04:00:00,2017,February,3,4,Friday,790
2017-02-03 05:00:00,2017,February,3,5,Friday,791
2017-02-03 06:00:00,2017,February,3,6,Friday,792
2017-02-03 07:00:00,2017,February,3,7,Friday,793
2017-02-03 08:00:00,2017,February,3,8,Friday,794
2017-02-03 09:00:00,2017,February,3,9,Friday,795
2017-02-03 10:00:00,2017,February,3,10,Friday,796
2017-02-03 11:00:00,2017,February,3,11,Friday,797
2017-02-03 12:00:00,2017,February,3,12,Friday,798
2017-02-03 13:00:00,2017,February,3,13,Friday,799
2017-02-03 14:00:00,2017,February,3,14,Friday,800
2017-02-03 15:00:00,2017,February,3,15,Friday,801
2017-02-03 16:00:00,2017,February,3,16,Friday,802
2017-02-03 17:00:00,2017,February,3,17,Friday,803
2017-02-03 18:00:00,2017,February,3,18,Friday,804
2017-02-03 19:00:00,2017,February,3,19,Friday,805
2017-02-03 20:00:00,2017,February,3,20,Friday,806
2017-02-03 21:00:00,2017,February,3,21,Friday,807
2017-02-03 22:00:00,2017,February,3,22,Friday,808
2017-02-03 23:00:00,2017,February,3,23,Friday,809
2017-02-04 00:00:00,2017,February,4,0,Saturday,810
2017-02-04 01:00:00,2017,February,4,1,Saturday,811
2017-02-04 02:00:00,2017,February,4,2,Saturday,812
2017-02-04 03:00:00,2017,February,4,3,Saturday,813
2017-02-04 04:00:00,2017,February,4,4,Saturday,814
2017-02-04 05:00:00,2017,February,4,5,Saturday,815
2017-02-04 06:00:00,2017,February,4,6,Saturday,816
2017-02-04 07:00:00,2017,February,4,7,Saturday,817
2017-02-04 08:00:00,2017,February,4,8,Saturday,818
2017-02-04 09:00:00,2017,February,4,9,Saturday,819
2017-02-04 10:00:00,2017,February,4,10,Saturday,820
2017-02-04 11:00:00,2017,February,4,11,Saturday,821
2017-02-04 12:00:00,2017,February,4,12,Saturday,822
2017-02-04 13:00:00,2017,February,4,13,Saturday,823
2017-02-04 14:00:00,2017,February,4,14,Saturday,824
2017-02-04 15:00:00,2017,February,4,15,Saturday,825
2017-02-04 16:00:00,2017,February,4,16,Saturday,826
2017-02-04 17:00:00,2017,February,4,17,Saturday,827
2017-02-04 18:00:00,2017,February,4,18,Saturday,828
2017-02-04 19:00:00,2017,February,4,19,Saturday,829
2017-02-04 20:00:00,2017,February,4,20,Saturday,830
2017-02-04 21:00:00,2017,February,4,21,Saturday,831
2017-02-04 22:00:00,2017,February,4,22,Saturday,832
2017-02-04 23:00:00,2017,February,4,23,Saturday,833
2017-02-05 00:00:00,2017,February,5,0,Sunday,834
2017-02-05 01:00:00,2017,February,5,1,Sunday,835
2017-02-05 02:00:00,2017,February,5,2,Sunday,836
2017-02-05 03:00:00,2017,February,5,3,Sunday,837
2017-02-05 04:00:00,2017,February,5,4,Sunday,838
2017-02-05 05:00:00,2017,February,5,5,Sunday,839
2017-02-05 06:00:00,2017,February,5,6,Sunday,840
2017-02-05 07:00:00,2017,February,5,7,Sunday,841
2017-02-05 08:00:00,2017,February,5,8,Sunday,842
2017-02-05 09:00:00,2017,February,5,9,Sunday,843
2017-02-05 10:00:00,2017,February,5,10,Sunday,844
2017-02-05 11:00:00,2017,February,5,11,Sunday,845
2017-02-05 12:00:00,2017,February,5,12,Sunday,846
2017-02-05 13:00:00,2017,February,5,13,Sunday,847
2017-02-05 14:00:00,2017,February,5,14,Sunday,848
2017-02-05 15:00:00,2017,February,5,15,Sunday,849
2017-02-05 16:00:00,2017,February,5,16,Sunday,850
2017-02-05 17:00:00,2017,February,5,17,Sunday,851
2017-02-05 18:00:00,2017,February,5,18,Sunday,852
2017-02-05 19:00:00,2017,February,5,19,Sunday,853
2017-02-05 20:00:00,2017,February,5,20,Sunday,854
2017-02-05 21:00:00,2017,February,5,21,Sunday,855
2017-02-05 22:00:00,2017,February,5,22,Sunday,856
2017-02-05 23:00:00,2017,February,5,23,Sunday,857
2017-02-06 00:00:00,2017,February,6,0,Monday,858
2017-02-06 01:00:00,2017,February,6,1,Monday,859
2017-02-06 02:00:00,2017,February,6,2,Monday,860
2017-02-06 03:00:00,2017,February,6,3,Monday,861
2017-02-06 04:00:00,2017,February,6,4,Monday,862
2017-02-06 05:00:00,2017,February,6,5,Monday,863
2017-02-06 06:00:00,2017,February,6,6,Monday,864
2017-02-06 07:00:00,2017,February,6,7,Monday,865
2017-02-06 08:00:00,2017,February,6,8,Monday,866
2017-02-06 09:00:00,2017,February,6,9,Monday,867
2017-02-06 10:00:00,2017,February,6,10,Monday,868
2017-02-06 11:00:00,2017,February,6,11,Monday,869
2017-02-06 12:00:00,2017,February,6,12,Monday,870
2017-02-06 13:00:00,2017,February,6,13,Monday,871
2017-02-06 14:00:00,2017,February,6,14,Monday,872
2017-02-06 15:00:00,2017,February,6,15,Monday,873
2017-02-06 16:00:00,2017,February,6,16,Monday,874
2017-02-06 17:00:00,2017,February,6,17,Monday,875
2017-02-06 18:00:00,2017,February,6,18,Monday,876
2017-02-06 19:00:00,2017,February,6,19,Monday,877
2017-02-06 20:00:00,2017,February,6,20,Monday,878
2017-02-06 21:00:00,2017,February,6,21,Monday,879
2017-02-06 22:00:00,2017,February,6,22,Monday,880
2017-02-06 23:00:00,2017,February,6,23,Monday,881
2017-02-07 00:00:00,2017,February,7,0,Tuesday,882
2017-02-07 01:00:00,2017,February,7,1,Tuesday,883
2017-02-07 02:00:00,2017,February,7,2,Tuesday,884
2017-02-07 04:00:00,2017,February,7,4,Tuesday,885
2017-02-07 05:00:00,2017,February,7,5,Tuesday,886
2017-02-07 06:00:00,2017,February,7,6,Tuesday,887
2017-02-07 07:00:00,2017,February,7,7,Tuesday,888
2017-02-07 08:00:00,2017,February,7,8,Tuesday,889
2017-02-07 09:00:00,2017,February,7,9,Tuesday,890
2017-02-07 10:00:00,2017,February,7,10,Tuesday,891
2017-02-07 11:00:00,2017,February,7,11,Tuesday,892
2017-02-07 12:00:00,2017,February,7,12,Tuesday,893
2017-02-07 13:00:00,2017,February,7,13,Tuesday,894
